id_atto;tool;source_format;source_file;order;page;label_raw;role_norm;text;bbox;procedural_stop_pos;stop_detected;marker_detected;is_noise
atto_13;docling;markdown;atto_13.md;45;;list_item;list_item;"l'iniziativa mira a promuovere corretti stili di vita e la pratica sportiva quale strumento di inclusione sociale e di rafforzamento del senso di comunità;";;;;;False
atto_13;docling;markdown;atto_13.md;46;;list_item;list_item;"le iniziative risultano coerenti con gli indirizzi e le finalità istituzionali dell'Amministrazione comunale;";;;;;False
atto_13;docling;markdown;atto_13.md;48;;heading;heading;RITENUTO;;;;RITENUTO;False
atto_13;docling;markdown;atto_13.md;50;;list_item;list_item;"di accogliere favorevolmente la richiesta dell'Associazione Sportiva Beauty Fitness A.S.D., concedendo il patrocinio morale del Comune di Carinaro;";;;;;False
atto_13;docling;markdown;atto_13.md;51;;list_item;list_item;"di concedere un contributo economico straordinario nella misura massima di € 800,00 quale compartecipazione alle spese organizzative, promozionali, assicurative e logistiche necessarie allo svolgimento delle iniziative;";;;;;False
atto_13;docling;markdown;atto_13.md;52;;list_item;list_item;"di concedere l'occupazione gratuita del suolo pubblico in Via Trieste nelle DATE e negli orari sopra indicati;";;;;;False
atto_13;docling;markdown;atto_13.md;54;;heading;heading;VISTI;;;;VISTO;False
atto_13;docling;markdown;atto_13.md;56;;list_item;list_item;"il D.Lgs. 18 agosto 2000, n. 267 e, in particolare, gli artt. 48, 49, 107 e 134, comma 4;";;;;;False
atto_13;docling;markdown;atto_13.md;57;;list_item;list_item;"l'art. 12 della Legge 7 agosto 1990, n. 241;";;;;;False
atto_13;docling;markdown;atto_13.md;58;;list_item;list_item;"lo Statuto comunale;";;;;;False
atto_13;docling;markdown;atto_13.md;59;;list_item;list_item;"il Regolamento comunale per la concessione di contributi in favore di associazioni per finalità di promozione di attività culturali, sportive e ricreative, approvato con deliberazione di Consiglio Comunale n. 27 del 30.06.2015;";;;;;False
atto_13;docling;markdown;atto_13.md;61;;heading;heading;SI PROPONE DI DELIBERARE;;;PROPONE_DELIBERARE;PROPONE_DELIBERARE;False
atto_13;docling;markdown;atto_13.md;63;;paragraph;text;DI APPROVARE le PREMESSE quali parte integrante e sostanziale del presente provvedimento.;;;;;False
atto_13;docling;markdown;atto_13.md;65;;paragraph;text;DI CONCEDERE all'Associazione Sportiva Beauty Fitness A.S.D. il patrocinio morale del Comune di Carinaro per lo svolgimento delle iniziative sportive indicate in PREMESSA.;;;;;False
atto_13;docling;markdown;atto_13.md;67;;paragraph;text;DI CONCEDERE all'Associazione Sportiva Beauty Fitness A.S.D., ai sensi dell'art. 7 del Regolamento comunale approvato con deliberazione di Consiglio Comunale n. 27 del 30.06.2015, un contributo economico straordinario nella misura massima di € 800,00.;;;;;False
atto_13;docling;markdown;atto_13.md;69;;paragraph;text;"DI DARE ATTO che il contributo economico trova copertura sul capitolo 1880.1 del Bilancio di previsione vigente, denominato ""Spettacoli e/o manifestazioni culturali - contributi ad associazioni promotrici"".";;;;;False
atto_13;docling;markdown;atto_13.md;71;;paragraph;text;DI DEMANDARE al Responsabile dell'Area Affari Generali l'adozione degli atti gestionali conseguenti relativi all'impegno e alla successiva liquidazione del contributo.;;;;;False
atto_13;docling;markdown;atto_13.md;73;;paragraph;text;DI CONCEDERE l'occupazione gratuita del suolo pubblico in Via Trieste per le giornate del 6, 8 e 13 luglio 2026, dalle ore 19:00 alle ore 20:00, e del 14 luglio 2026, dalle ore 20:00 alle ore 22:00, limitatamente allo svolgimento delle iniziative indicate in PREMESSA.;;;;;False
atto_13;docling;markdown;atto_13.md;75;;paragraph;text;DI DARE ATTO che il rilascio delle autorizzazioni inerenti all'occupazione del suolo pubblico, nonché l'eventuale adozione di provvedimenti relativi alla viabilità, alla sicurezza e all'utilizzo dell'area, restano demandati ai competenti uffici comunali, ciascuno per quanto di rispettiva competenza.;;;;;False
atto_13;docling;markdown;atto_13.md;77;;paragraph;text;DI PRECISARE che la liquidazione del contributo concesso avverrà previa presentazione di idonea rendicontazione, corredata dalla documentazione giustificativa delle spese effettivamente sostenute dall'Associazione beneficiaria.;;;;;False
atto_13;docling;markdown;atto_13.md;79;;paragraph;text;DI DARE ATTO che l'organizzazione e lo svolgimento delle iniziative avverranno sotto l'esclusiva responsabilità dell'Associazione organizzatrice, la quale dovrà adottare tutte le misure necessarie a garantire il corretto svolgimento delle attività nel rispetto della normativa vigente, assumendo ogni responsabilità civile, penale, amministrativa e patrimoniale connessa all'evento.;;;;;False
atto_13;docling;markdown;atto_13.md;81;;paragraph;text;DI DARE ATTO che la concessione del patrocinio morale, del contributo economico e dell'occupazione gratuita del suolo pubblico non esonera l'Associazione dall'acquisizione di eventuali autorizzazioni, nulla osta, comunicazioni o titoli abilitativi previsti dalla normativa vigente.;;;;;False
atto_13;docling;markdown;atto_13.md;83;;paragraph;text;DI DEMANDARE al Responsabile dell'Area Tecnica e al Comandante della Polizia Municipale, ciascuno per quanto di rispettiva competenza, l'adozione degli atti e degli adempimenti conseguenti al presente provvedimento.;;;;;False
atto_13;docling;markdown;atto_13.md;85;;paragraph;text;DI DICHIARARE la presente deliberazione immediatamente eseguibile ai sensi dell'art. 134, comma 4, del D.Lgs. n. 267/2000.;;;;;False
atto_13;docling;markdown;atto_13.md;87;;heading;heading;LA GIUNTA COMUNALE;;;;;False
atto_13;docling;markdown;atto_13.md;89;;paragraph;text;"VISTA la proposta di deliberazione sopra riportata;";;;;VISTO;False
atto_13;docling;markdown;atto_13.md;91;;paragraph;text;"ACQUISITI i pareri favorevoli di regolarità tecnica e contabile espressi ai sensi dell'art. 49 del D.Lgs. n. 267/2000;";;;;ACQUISITI_PARERI;False
atto_13;docling;markdown;atto_13.md;93;;paragraph;text;"RITENUTO di approvare integralmente la proposta medesima;";;;;RITENUTO;False
atto_13;docling;markdown;atto_13.md;95;;paragraph;text;"Con votazione unanime favorevole resa nei modi e termini di legge;";;0.0;;;False
atto_13;docling;markdown;atto_13.md;97;;heading;heading;DELIBERA;;;DELIBERA;DELIBERA;False
atto_13;docling;markdown;atto_13.md;99;;paragraph;text;Di approvare integralmente la proposta di deliberazione sopra riportata, che qui si intende integralmente RICHIAMATA e trascritta.;;;;;False
atto_13;docling;markdown;atto_13.md;101;;paragraph;text;Di dichiarare la presente deliberazione immediatamente eseguibile, con separata ed unanime votazione favorevole, ai sensi dell'art. 134, comma 4, del D.Lgs. n. 267/2000.;;;;;False
atto_13;docling;markdown;atto_13.md;103;;paragraph;text;Letto, confermato e sottoscritto.;;;;;True
atto_13;docling;markdown;atto_13.md;105;;paragraph;text;Il Sindaco MARIANNA DELL'APROVITOLA;;;;;False
atto_13;docling;markdown;atto_13.md;107;;paragraph;text;Il Segretario SALVATORE CAPOLUONGO;;;;;False
atto_13;docling;markdown;atto_13.md;109;;heading;heading;CERTIFICATO DI PUBBLICAZIONE;;;;;True
atto_13;docling;markdown;atto_13.md;111;;heading;heading;IL SEGRETARIO GENERALE;;;;;False
atto_13;docling;markdown;atto_13.md;113;;heading;heading;ATTESTA;;;ATTESTA;ATTESTA;False
atto_13;docling;markdown;atto_13.md;115;;paragraph;text;Che la presente deliberazione è stata affissa all' albo pretorio del sito web dell' ente http://www.comune.carinaro.ce.it conforme all'originale in DATA 00-00-0000e resterà affissa per n. 15 giorni consecutivi ai sensi dell'art. 124, comma 1, del Dlgs 18 agosto 2000 n. 267;;;;;False
atto_13;docling;markdown;atto_13.md;117;;paragraph;text;Il Segretario Generale SALVATORE CAPOLUONGO;;;;;False
atto_13;docling;markdown;atto_13.md;119;;heading;heading;nan;;;;;False
atto_13;docling;markdown;atto_13.md;121;;heading;heading;*;;;;;False
atto_13;docling;markdown;atto_13.md;123;;heading;heading;CERTIFICATO DI ESECUTIVITA';;;;;False
atto_13;docling;markdown;atto_13.md;125;;list_item;list_item;[ X ] Deliberazione dichiarata immediatamente eseguibile ai sensi dell' art. 134, comma 4, del D.Lgs. 267/2000 e.ss.mm.ii.;;;;;False
atto_13;docling;markdown;atto_13.md;126;;list_item;list_item;[ ]Deliberazione esecutiva ad ogni effetto di legge decorso il decimo giorno di pubblicazione, ai sensi dell'art. 134, comma 3, del D.Lgs n. 267/2000 e.ss.mm.ii.;;;;;False
atto_13;docling;markdown;atto_13.md;128;;paragraph;text;Il Segretario SALVATORE CAPOLUONGO;;;;;False
atto_13;docling;markdown;atto_13.md;130;;paragraph;text;<!-- image -->;;;;;False
atto_13;docling;markdown;atto_13.md;132;;heading;heading;COMUNE DI CARINARO;;;;;False
atto_13;docling;markdown;atto_13.md;134;;heading;heading;Proposta di Giunta Comunale;;;;;False
atto_13;docling;markdown;atto_13.md;136;;paragraph;text;Affari Generali Proposta n° 52/2026;;;;;False
atto_13;docling;markdown;atto_13.md;138;;heading;heading;OGGETTO: CONCESSIONE PATROCINIO ECONOMICO E MORALE ALL'ASSOCIAZIONE SPORTIVA BEAUTY FITNESS A.S.D;;;;;False
atto_13;docling;markdown;atto_13.md;140;;paragraph;text;PARERE DI REGOLARITA' TECNICA (Articolo 147 bis del decreto legislativo 18 agosto 2000, n. 267);;;;;False
atto_13;docling;markdown;atto_13.md;142;;table;table;| [X] | [] |;;;;;True
atto_13;docling;markdown;atto_13.md;143;;table;table;|------------|-----------|;;;;;True
atto_13;docling;markdown;atto_13.md;144;;table;table;| Favorevole | Contrario |;;;;;True
atto_13;docling;markdown;atto_13.md;146;;paragraph;text;Carinaro, lì 18-06-2026;;;;;False
atto_13;docling;markdown;atto_13.md;148;;paragraph;text;Il Responsabile;;;;;False
atto_13;docling;markdown;atto_13.md;150;;paragraph;text;PICONE VINCENZO;;;;;False
atto_13;docling;markdown;atto_13.md;152;;paragraph;text;<!-- image -->;;;;;False
atto_13;docling;markdown;atto_13.md;154;;heading;heading;COMUNE DI CARINARO;;;;;False
atto_13;docling;markdown;atto_13.md;156;;heading;heading;Proposta di Giunta Comunale;;;;;False
atto_13;docling;markdown;atto_13.md;158;;paragraph;text;Affari Generali Proposta n° 52/2026;;;;;False
atto_13;docling;markdown;atto_13.md;160;;heading;heading;OGGETTO: CONCESSIONE PATROCINIO ECONOMICO E MORALE ALL'ASSOCIAZIONE SPORTIVA BEAUTY FITNESS A.S.D;;;;;False
atto_13;docling;markdown;atto_13.md;162;;heading;heading;PARERE DI REGOLARITA' CONTABILE;;;;;False
atto_13;docling;markdown;atto_13.md;164;;paragraph;text;(Articolo 147 bis del decreto legislativo 18 agosto 2000, n. 267);;;;;False
atto_13;docling;markdown;atto_13.md;166;;table;table;| [X] | [] | [] |;;;;;True
atto_13;docling;markdown;atto_13.md;167;;table;table;|------------|-----------|----------------|;;;;;True
atto_13;docling;markdown;atto_13.md;168;;table;table;| Favorevole | Contrario | Non Necessario |;;;;;True
atto_13;docling;markdown;atto_13.md;170;;paragraph;text;Carinaro, lì 18-06-2026;;;;;False
atto_13;docling;markdown;atto_13.md;172;;paragraph;text;Il Responsabile;;;;;False
atto_13;docling;markdown;atto_13.md;174;;paragraph;text;FATTORE SALVATORE;;;;;False
atto_13;docling;markdown;atto_13.md;176;;paragraph;text;<!-- image -->;;;;;False
atto_13;docling;markdown;atto_13.md;178;;heading;heading;COMUNE DI CARINARO;;;;;False
atto_13;docling;markdown;atto_13.md;180;;paragraph;text;Provincia di Caserta;;;;;False
atto_13;docling;markdown;atto_13.md;182;;heading;heading;DELIBERAZIONE DI GIUNTA COMUNALE N. 52 DEL 18-06-2026;;;;;False
atto_13;docling;markdown;atto_13.md;184;;heading;heading;OGGETTO: CONCESSIONE PATROCINIO ECONOMICO E MORALE ALL'ASSOCIAZIONE SPORTIVA BEAUTY FITNESS A.S.D;;;;;False
atto_13;docling;markdown;atto_13.md;186;;heading;heading;C E R T I F I C A T O D I P U B B L I C A Z I O N E;;;;;False
atto_13;docling;markdown;atto_13.md;188;;paragraph;text;Il sottoscritto responsabile della pubblicazione OLIVA LORENZO certifica che copia della presente deliberazione viene pubblicata il giorno 19-06-2026 all'Albo Pretorio ove rimarrà affissa per 15 giorni consecutivi sino al 04-07-2026 ,;;;;;False
atto_13;docling;markdown;atto_13.md;190;;paragraph;text;Carinaro, 19-06-2026;;;;;False
atto_13;docling;markdown;atto_13.md;192;;paragraph;text;Il Responsabile della pubblicazione OLIVA LORENZO;;;;;False
atto_13;docling;markdown;atto_13.md;194;;paragraph;text;Documento informatico sottoscritto con firma digitale ai sensi dell'art.24 del D.Lgs. n.82/2005 e ss.mm.ii.;;;;;False
atto_14;docling;markdown;atto_14.md;1;;paragraph;text;<!-- image -->;;;;;False
atto_14;docling;markdown;atto_14.md;3;;heading;heading;COMUNE DI CARINARO;;;;;False
atto_14;docling;markdown;atto_14.md;5;;heading;heading;Provincia di Caserta;;;;;False
atto_14;docling;markdown;atto_14.md;7;;heading;heading;Verbale di Deliberazione della Giunta Comunale;;;;;False
atto_14;docling;markdown;atto_14.md;9;;paragraph;text;N. 51 DEL 18-06-2026;;;;;False
atto_14;docling;markdown;atto_14.md;11;;heading;heading;OGGETTO: APPROVAZIONE RELAZIONE SULLA PERFORMANCE P. O - ANNO;;;;;False
atto_14;docling;markdown;atto_14.md;13;;paragraph;text;2025;;;;;False
atto_14;docling;markdown;atto_14.md;15;;paragraph;text;L'anno duemilaventisei addì diciotto del mese di Giugno, alle ore 18:45 nella sala della Casa Comunale, si è riunita la Giunta Comunale convocata nelle forme di legge. Presiede l'adunanza il Sindaco MARIANNA DELL'APROVITOLA e sono rispettivamente presenti;;;;;False
atto_14;docling;markdown;atto_14.md;17;;paragraph;text;e assenti i seguenti Sigg.;;;;;False
atto_14;docling;markdown;atto_14.md;19;;table;table;| Componente | Presente | Assente |;;;;;True
atto_14;docling;markdown;atto_14.md;20;;table;table;|--------------------------|------------|-----------|;;;;;True
atto_14;docling;markdown;atto_14.md;21;;table;table;| DELL'APROVITOLA MARIANNA | X | |;;;;;True
atto_14;docling;markdown;atto_14.md;22;;table;table;| SARDO GIUSEPPINA | X | |;;;;;True
atto_14;docling;markdown;atto_14.md;23;;table;table;| SGLAVO NICOLA | X | |;;;;;True
atto_14;docling;markdown;atto_14.md;24;;table;table;| ESPOSITO NICOLA | X | |;;;;;True
atto_14;docling;markdown;atto_14.md;25;;table;table;| BARBATO RACHELE | X | |;;;;;True
atto_14;docling;markdown;atto_14.md;27;;paragraph;text;Numero totale PRESENTI: 5- ASSENTI: 0;;;;;True
atto_14;docling;markdown;atto_14.md;29;;paragraph;text;Con la partecipazione del Segretario Generale SALVATORE CAPOLUONGO, il Presidente, constatato che gli intervenuti sono in numero legale, dichiara aperta la riunione ed invita i convocati a DELIBERARE sull'oggetto sopra indicato.;;;;;False
atto_14;docling;markdown;atto_14.md;31;;paragraph;text;Letto, confermato e sottoscritto.;;;;;True
atto_14;docling;markdown;atto_14.md;33;;paragraph;text;Il Sindaco MARIANNA DELL'APROVITOLA;;;;;False
atto_14;docling;markdown;atto_14.md;35;;paragraph;text;Il Segretario SALVATORE CAPOLUONGO;;;;;False
atto_14;docling;markdown;atto_14.md;37;;heading;heading;CERTIFICATO DI PUBBLICAZIONE;;;;;True
atto_14;docling;markdown;atto_14.md;39;;heading;heading;IL SEGRETARIO GENERALE;;;;;False
atto_14;docling;markdown;atto_14.md;41;;heading;heading;ATTESTA;;;ATTESTA;ATTESTA;False
atto_14;docling;markdown;atto_14.md;43;;paragraph;text;Che la presente deliberazione è stata affissa all' albo pretorio del sito web dell' ente http://www.comune.carinaro.ce.it conforme all'originale in DATA 00-00-0000e resterà affissa per n. 15 giorni consecutivi ai sensi dell'art. 124, comma 1, del Dlgs 18 agosto 2000 n. 267;;;;;False
atto_14;docling;markdown;atto_14.md;45;;paragraph;text;Il Segretario Generale SALVATORE CAPOLUONGO;;;;;False
atto_14;docling;markdown;atto_14.md;47;;heading;heading;nan;;;;;False
atto_14;docling;markdown;atto_14.md;49;;heading;heading;*;;;;;False
atto_14;docling;markdown;atto_14.md;51;;heading;heading;CERTIFICATO DI ESECUTIVITA';;;;;False
atto_14;docling;markdown;atto_14.md;53;;paragraph;text;[ X ] Deliberazione dichiarata immediatamente eseguibile ai sensi dell' art. 134, comma 4, del D.Lgs. 267/2000 e.ss.mm.ii.;;;;;False
atto_14;docling;markdown;atto_14.md;55;;paragraph;text;[ ]Deliberazione esecutiva ad ogni effetto di legge decorso il decimo giorno di pubblicazione, ai sensi dell'art. 134, comma 3, del D.Lgs n. 267/2000 e.ss.mm.ii.;;;;;False
atto_14;docling;markdown;atto_14.md;57;;paragraph;text;Il Segretario SALVATORE CAPOLUONGO;;;;;False
atto_14;docling;markdown;atto_14.md;59;;paragraph;text;<!-- image -->;;;;;False
atto_14;docling;markdown;atto_14.md;61;;heading;heading;COMUNE DI CARINARO;;;;;False
atto_14;docling;markdown;atto_14.md;63;;heading;heading;Proposta di Giunta Comunale;;;;;False
atto_14;docling;markdown;atto_14.md;65;;paragraph;text;Affari Generali Proposta n° 51/2026;;;;;False
atto_14;docling;markdown;atto_14.md;67;;heading;heading;OGGETTO: APPROVAZIONE RELAZIONE SULLA PERFORMANCE P. O - ANNO 2025;;;;;False
atto_14;docling;markdown;atto_14.md;69;;paragraph;text;PARERE DI REGOLARITA' TECNICA;;;;;False
atto_14;docling;markdown;atto_14.md;71;;paragraph;text;(Articolo 147 bis del decreto legislativo 18 agosto 2000, n. 267);;;;;False
atto_14;docling;markdown;atto_14.md;73;;table;table;| [X] | [] |;;;;;True
atto_14;docling;markdown;atto_14.md;74;;table;table;|------------|-----------|;;;;;True
atto_14;docling;markdown;atto_14.md;75;;table;table;| Favorevole | Contrario |;;;;;True
atto_14;docling;markdown;atto_14.md;77;;paragraph;text;Carinaro, lì 17-06-2026;;;;;False
atto_14;docling;markdown;atto_14.md;79;;paragraph;text;Il Responsabile;;;;;False
atto_14;docling;markdown;atto_14.md;81;;paragraph;text;PICONE VINCENZO;;;;;False
atto_14;docling;markdown;atto_14.md;83;;paragraph;text;<!-- image -->;;;;;False
atto_14;docling;markdown;atto_14.md;85;;heading;heading;COMUNE DI CARINARO;;;;;False
atto_14;docling;markdown;atto_14.md;87;;heading;heading;Proposta di Giunta Comunale;;;;;False
atto_14;docling;markdown;atto_14.md;89;;paragraph;text;Affari Generali Proposta n° 51/2026;;;;;False
atto_14;docling;markdown;atto_14.md;91;;paragraph;text;OGGETTO: APPROVAZIONE RELAZIONE SULLA PERFORMANCE P. O - ANNO 2025;;;;;False
atto_14;docling;markdown;atto_14.md;93;;paragraph;text;PARERE DI REGOLARITA' CONTABILE (Articolo 147 bis del decreto legislativo 18 agosto 2000, n. 267);;;;;False
atto_14;docling;markdown;atto_14.md;95;;table;table;| [X] | [] | [] |;;;;;True
atto_14;docling;markdown;atto_14.md;96;;table;table;|------------|-----------|----------------|;;;;;True
atto_14;docling;markdown;atto_14.md;97;;table;table;| Favorevole | Contrario | Non Necessario |;;;;;True
atto_14;docling;markdown;atto_14.md;99;;paragraph;text;Carinaro, lì 17-06-2026;;;;;False
atto_14;docling;markdown;atto_14.md;101;;paragraph;text;Il Responsabile;;;;;False
atto_14;docling;markdown;atto_14.md;103;;paragraph;text;FATTORE SALVATORE;;;;;False
atto_14;docling;markdown;atto_14.md;105;;paragraph;text;<!-- image -->;;;;;False
atto_14;docling;markdown;atto_14.md;107;;heading;heading;COMUNE DI CARINARO;;;;;False
atto_14;docling;markdown;atto_14.md;109;;paragraph;text;Provincia di Caserta;;;;;False
atto_14;docling;markdown;atto_14.md;111;;heading;heading;DELIBERAZIONE DI GIUNTA COMUNALE N. 51 DEL 18-06-2026 OGGETTO: APPROVAZIONE RELAZIONE SULLA PERFORMANCE P. O - ANNO 2025;;;;;False
atto_14;docling;markdown;atto_14.md;113;;heading;heading;C E R T I F I C A T O D I P U B B L I C A Z I O N E;;;;;False
atto_14;docling;markdown;atto_14.md;115;;paragraph;text;Il sottoscritto responsabile della pubblicazione OLIVA LORENZO certifica che copia della presente deliberazione viene pubblicata il giorno 19-06-2026 all'Albo Pretorio ove rimarrà affissa per 15 giorni consecutivi sino al 04-07-2026 ,;;;;;False
atto_14;docling;markdown;atto_14.md;117;;paragraph;text;Carinaro, 19-06-2026;;;;;False
atto_14;docling;markdown;atto_14.md;119;;paragraph;text;Il Responsabile della pubblicazione;;;;;False
atto_14;docling;markdown;atto_14.md;121;;paragraph;text;OLIVA LORENZO;;;;;False
atto_14;docling;markdown;atto_14.md;123;;paragraph;text;Documento informatico sottoscritto con firma digitale ai sensi dell'art.24 del D.Lgs. n.82/2005 e ss.mm.ii.;;;;;False
atto_15;docling;markdown;atto_15.md;1;;paragraph;text;<!-- image -->;;;;;False
atto_15;docling;markdown;atto_15.md;3;;heading;heading;COMUNE DI CARINARO;;;;;False
atto_15;docling;markdown;atto_15.md;5;;heading;heading;Provincia di Caserta;;;;;False
atto_15;docling;markdown;atto_15.md;7;;heading;heading;Verbale di Deliberazione della Giunta Comunale;;;;;False
atto_15;docling;markdown;atto_15.md;9;;paragraph;text;N. 48 DEL 11-06-2026;;;;;False
atto_15;docling;markdown;atto_15.md;11;;paragraph;text;OGGETTO:;;;;;False
atto_15;docling;markdown;atto_15.md;13;;paragraph;text;APPROVAZIONE PIAO 2026-2028;;;;;False
atto_15;docling;markdown;atto_15.md;15;;paragraph;text;L'anno duemilaventisei addì undici del mese di Giugno, alle ore 17:40 nella sala della Casa Comunale, si è riunita la Giunta Comunale convocata nelle forme di legge. Presiede l'adunanza il Sindaco MARIANNA DELL'APROVITOLA e sono rispettivamente presenti e assenti i seguenti Sigg.;;;;;False
atto_15;docling;markdown;atto_15.md;17;;table;table;| Componente | Presente | Assente |;;;;;True
atto_15;docling;markdown;atto_15.md;18;;table;table;|--------------------------|------------|-----------|;;;;;True
atto_15;docling;markdown;atto_15.md;19;;table;table;| DELL'APROVITOLA MARIANNA | X | |;;;;;True
atto_15;docling;markdown;atto_15.md;20;;table;table;| SARDO GIUSEPPINA | X | |;;;;;True
atto_15;docling;markdown;atto_15.md;21;;table;table;| SGLAVO NICOLA | X | |;;;;;True
atto_15;docling;markdown;atto_15.md;22;;table;table;| ESPOSITO NICOLA | X | |;;;;;True
atto_15;docling;markdown;atto_15.md;23;;table;table;| BARBATO RACHELE | X | |;;;;;True
atto_15;docling;markdown;atto_15.md;25;;paragraph;text;Numero totale PRESENTI: 5- ASSENTI: 0;;;;;True
atto_15;docling;markdown;atto_15.md;27;;paragraph;text;Con la partecipazione del Segretario Generale SALVATORE CAPOLUONGO, il Presidente, constatato che gli intervenuti sono in numero legale, dichiara aperta la riunione ed invita i convocati a DELIBERARE sull'oggetto sopra indicato.;;;;;False
atto_15;docling;markdown;atto_15.md;29;;heading;heading;LA GIUNTA COMUNALE;;;;;False
atto_15;docling;markdown;atto_15.md;31;;paragraph;text;PRESO ATTO che l'art. 6, cc. 1-4, D.L. 9 giugno 2021, n. 80, dispone:;;;;PRESO_ATTO;False
atto_15;docling;markdown;atto_15.md;33;;list_item;list_item;' 1. Per assicurare la qualità e la trasparenza dell'attività amministrativa e migliorare la qualità dei servizi ai cittadini e alle imprese e procedere alla costante e progressiva semplificazione e reingegnerizzazione dei processi anche in materia di diritto di accesso, le pubbliche amministrazioni, con esclusione delle scuole di ogni ordine e grado e delle istituzioni educative, di cui all'articolo 1, comma 2, del decreto legislativo 30 marzo 2001, n. 165, con più di cinquanta dipendenti, entro il 31 gennaio di ogni anno adottano il Piano integrato di attività e organizzazione, di seguito denominato Piano, nel rispetto delle vigenti discipline di settore e, in particolare, del decreto legislativo 27 ottobre 2009, n. 150 e della legge 6 novembre 2012, n. 190.;;;;;False
atto_15;docling;markdown;atto_15.md;34;;paragraph;text;2. Il Piano ha durata triennale, viene aggiornato annualmente e definisce:;;;;;False
atto_15;docling;markdown;atto_15.md;35;;list_item;list_item;"h) gli obiettivi programmatici e strategici della performance secondo i principi e criteri direttivi di cui all'articolo 10 del decreto legislativo 27 ottobre 2009, n. 150, stabilendo il necessario collegamento della performance individuale ai risultati della performance organizzativa;";;;;;False
atto_15;docling;markdown;atto_15.md;36;;list_item;list_item;"i) la strategia di gestione del capitale umano e di sviluppo organizzativo, anche mediante il ricorso al lavoro agile, e gli obiettivi formativi annuali e pluriennali, finalizzati ai processi di pianificazione secondo le logiche del project management, al raggiungimento della completa alfabetizzazione digitale, allo sviluppo delle conoscenze tecniche e delle competenze trasversali e manageriali e all'accrescimento culturale e dei titoli di studio del personale, correlati all'ambito d'impiego e alla progressione di carriera del personale;";;;;;False
atto_15;docling;markdown;atto_15.md;37;;list_item;list_item;"j) compatibilmente con le risorse finanziarie riconducibili al piano triennale dei fabbisogni di personale, di cui all'articolo 6 del decreto legislativo 30 marzo 2001, n. 165, gli strumenti e gli obiettivi del reclutamento di nuove risorse e della valorizzazione delle risorse interne, prevedendo, oltre alle forme di reclutamento ordinario, la percentuale di posizioni disponibili nei limiti STABILITI dalla legge destinata alle progressioni di carriera del personale, anche tra aree diverse, e le modalità di valorizzazione a tal fine dell'esperienza professionale maturata e dell'accrescimento culturale conseguito anche attraverso le attività poste in essere ai sensi della lettera b), assicurando adeguata informazione alle organizzazioni sindacali;";;;;;False
atto_15;docling;markdown;atto_15.md;38;;list_item;list_item;"k) gli strumenti e le fasi per giungere alla piena trasparenza dei risultati dell'attività e dell'organizzazione amministrativa nonché' per raggiungere gli obiettivi in materia di contrasto alla corruzione, secondo quanto previsto dalla normativa vigente in materia e in conformità agli indirizzi adottati dall'Autorità nazionale anticorruzione (ANAC) con il Piano nazionale anticorruzione;";;;;;False
atto_15;docling;markdown;atto_15.md;39;;list_item;list_item;"l) l'elenco delle procedure da semplificare e reingegnerizzare ogni anno, anche mediante il ricorso alla tecnologia e sulla base della consultazione degli utenti, nonché la pianificazione delle attività inclusa la graduale misurazione dei tempi effettivi di completamento delle procedure effettuata attraverso strumenti automatizzati;";;;;;False
atto_15;docling;markdown;atto_15.md;40;;list_item;list_item;m) le modalità e le azioni finalizzate a realizzare la piena accessibilità alle amministrazioni, fisica e digitale, da parte dei cittadini ultrasessantacinquenni e dei cittadini con disabilità;;;;;False
atto_15;docling;markdown;atto_15.md;41;;list_item;list_item;n) le modalità e le azioni finalizzate al pieno rispetto della parità di genere, anche con riguardo alla composizione delle commissioni esaminatrici dei concorsi.;;;;;False
atto_15;docling;markdown;atto_15.md;42;;paragraph;text;3. Il Piano definisce le modalità di monitoraggio degli esiti, con cadenza periodica, inclusi gli impatti sugli utenti, anche attraverso rilevazioni della soddisfazione degli utenti stessi mediante gli strumenti di cui al decreto legislativo 27 ottobre 2009, n. 150, nonché' le modalità di monitoraggio dei procedimenti attivati ai sensi del decreto legislativo 20 dicembre 2009, n. 198.;;;;;False
atto_15;docling;markdown;atto_15.md;43;;paragraph;text;"4. Le pubbliche amministrazioni di cui al comma 1 del presente articolo pubblicano il Piano e i relativi aggiornamenti entro il 31 gennaio di ogni anno nel proprio sito internet istituzionale e li inviano al Dipartimento della funzione pubblica della Presidenza del Consiglio dei ministri per la pubblicazione sul relativo portale. ';";;;;;False
atto_15;docling;markdown;atto_15.md;45;;heading;heading;VISTI:;;;;VISTO;False
atto_15;docling;markdown;atto_15.md;47;;paragraph;text;"l'art. 6, c. 5, D.L. 9 giugno 2021, n. 80, come modificato dall'art. 1, c. 12, D.L. 30 dicembre 2021, n. 228, il quale stabilisce che: ' 5. Entro il 31 marzo 2022, con uno o più decreti del Presidente della Repubblica, adottati ai sensi dell'articolo 17, comma 2, della legge 23 agosto 1988, n. 400, previa intesa in sede di Conferenza unificata, ai sensi dell'articolo 9, comma 2, del decreto legislativo 28 agosto 1997, n. 281, sono INDIVIDUATI e abrogati gli adempimenti relativi ai piani assorbiti da quello di cui al presente articolo ';";;;;;False
