id_atto;file_name;pdf_path_locale;pdf_link;txt_path_locale;txt_link;testo_llm_path_locale;testo_llm_link;ocr;errore_tecnico;fallback_locale;modello;input_tokens;output_tokens;total_tokens;costo_input;costo_output;costo_totale;avg_input_tokens_per_chunk;avg_output_tokens_per_chunk;avg_total_tokens_per_chunk;num_chunk_llm;timestamp
0011;atto_11.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_11.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_11.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\txt_opendataloader_ocr\atto_11_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/txt_opendataloader_ocr/atto_11_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\testi_completi_llm\0011_atto_11_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/testi_completi_llm/0011_atto_11_testo_completo_llm.txt;1;;0;llama3.1:8b;447;180;627;0.0;0.0;0.0;447.0;180.0;627.0;1;2026-06-09 02:25:21
0012;atto_12.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_12.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_12.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\txt_opendataloader_ocr\atto_12_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/txt_opendataloader_ocr/atto_12_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\testi_completi_llm\0012_atto_12_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/testi_completi_llm/0012_atto_12_testo_completo_llm.txt;1;;0;llama3.1:8b;425;180;605;0.0;0.0;0.0;425.0;180.0;605.0;1;2026-06-09 02:26:03
0013;atto_13.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_13.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_13.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\txt_opendataloader\atto_13.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/txt_opendataloader/atto_13.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\testi_completi_llm\0013_atto_13_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/testi_completi_llm/0013_atto_13_testo_completo_llm.txt;0;;0;llama3.1:8b;426;180;606;0.0;0.0;0.0;426.0;180.0;606.0;1;2026-06-09 02:26:29
0014;atto_14.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_14.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_14.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\txt_opendataloader\atto_14.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/txt_opendataloader/atto_14.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\testi_completi_llm\0014_atto_14_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/testi_completi_llm/0014_atto_14_testo_completo_llm.txt;0;;0;llama3.1:8b;418;108;526;0.0;0.0;0.0;418.0;108.0;526.0;1;2026-06-09 02:26:46
0015;atto_15.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_15.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_15.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\txt_opendataloader\atto_15.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/txt_opendataloader/atto_15.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\testi_completi_llm\0015_atto_15_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/testi_completi_llm/0015_atto_15_testo_completo_llm.txt;0;;0;llama3.1:8b;437;180;617;0.0;0.0;0.0;437.0;180.0;617.0;1;2026-06-09 02:27:12
0016;atto_16.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_16.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_16.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\txt_opendataloader\atto_16.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/txt_opendataloader/atto_16.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\testi_completi_llm\0016_atto_16_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/testi_completi_llm/0016_atto_16_testo_completo_llm.txt;0;;0;llama3.1:8b;418;95;513;0.0;0.0;0.0;418.0;95.0;513.0;1;2026-06-09 02:27:27
0017;atto_17.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_17.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_17.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\txt_opendataloader\atto_17.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/txt_opendataloader/atto_17.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\testi_completi_llm\0017_atto_17_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/testi_completi_llm/0017_atto_17_testo_completo_llm.txt;0;;0;llama3.1:8b;438;141;579;0.0;0.0;0.0;438.0;141.0;579.0;1;2026-06-09 02:27:47
0018;atto_18.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_18.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_18.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\txt_opendataloader_ocr\atto_18_head_5_tail_3_pagine_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/txt_opendataloader_ocr/atto_18_head_5_tail_3_pagine_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\testi_completi_llm\0018_atto_18_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/testi_completi_llm/0018_atto_18_testo_completo_llm.txt;1;;0;llama3.1:8b;434;120;554;0.0;0.0;0.0;434.0;120.0;554.0;1;2026-06-09 02:28:33
0019;atto_19.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_19.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_19.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\txt_opendataloader_ocr\atto_19_head_5_tail_3_pagine_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/txt_opendataloader_ocr/atto_19_head_5_tail_3_pagine_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\testi_completi_llm\0019_atto_19_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/testi_completi_llm/0019_atto_19_testo_completo_llm.txt;1;;0;llama3.1:8b;480;156;636;0.0;0.0;0.0;480.0;156.0;636.0;1;2026-06-09 02:29:28
0020;atto_20.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_20.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_20.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\txt_opendataloader\atto_20.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/txt_opendataloader/atto_20.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\testi_completi_llm\0020_atto_20_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/testi_completi_llm/0020_atto_20_testo_completo_llm.txt;0;;0;llama3.1:8b;446;160;606;0.0;0.0;0.0;446.0;160.0;606.0;1;2026-06-09 02:29:52
0021;atto_21.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_21.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_21.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\txt_opendataloader_ocr\atto_21_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/txt_opendataloader_ocr/atto_21_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\testi_completi_llm\0021_atto_21_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/testi_completi_llm/0021_atto_21_testo_completo_llm.txt;1;;0;llama3.1:8b;420;166;586;0.0;0.0;0.0;420.0;166.0;586.0;1;2026-06-09 02:30:38
0022;atto_22.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_22.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_22.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\txt_opendataloader_ocr\atto_22_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/txt_opendataloader_ocr/atto_22_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\testi_completi_llm\0022_atto_22_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/testi_completi_llm/0022_atto_22_testo_completo_llm.txt;1;;0;llama3.1:8b;414;180;594;0.0;0.0;0.0;414.0;180.0;594.0;1;2026-06-09 02:31:16
0023;atto_23.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_23.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_23.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\txt_opendataloader_ocr\atto_23_head_5_tail_3_pagine_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/txt_opendataloader_ocr/atto_23_head_5_tail_3_pagine_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\testi_completi_llm\0023_atto_23_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/testi_completi_llm/0023_atto_23_testo_completo_llm.txt;1;;0;llama3.1:8b;431;180;611;0.0;0.0;0.0;431.0;180.0;611.0;1;2026-06-09 02:32:16
0024;atto_24.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_24.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_24.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\txt_opendataloader_ocr\atto_24_head_5_tail_3_pagine_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/txt_opendataloader_ocr/atto_24_head_5_tail_3_pagine_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\testi_completi_llm\0024_atto_24_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/testi_completi_llm/0024_atto_24_testo_completo_llm.txt;1;;0;llama3.1:8b;422;154;576;0.0;0.0;0.0;422.0;154.0;576.0;1;2026-06-09 02:33:34
0025;atto_25.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_25.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_25.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\txt_opendataloader_ocr\atto_25_head_5_tail_3_pagine_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/txt_opendataloader_ocr/atto_25_head_5_tail_3_pagine_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\testi_completi_llm\0025_atto_25_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/testi_completi_llm/0025_atto_25_testo_completo_llm.txt;1;;0;llama3.1:8b;558;180;738;0.0;0.0;0.0;558.0;180.0;738.0;1;2026-06-09 02:34:47
0026;atto_26.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_26.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_26.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\txt_opendataloader\atto_26.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/txt_opendataloader/atto_26.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\testi_completi_llm\0026_atto_26_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/testi_completi_llm/0026_atto_26_testo_completo_llm.txt;0;;0;llama3.1:8b;430;180;610;0.0;0.0;0.0;430.0;180.0;610.0;1;2026-06-09 02:35:12
0027;atto_27.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_27.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_27.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\txt_opendataloader_ocr\atto_27_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/txt_opendataloader_ocr/atto_27_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_B\testi_completi_llm\0027_atto_27_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_B/testi_completi_llm/0027_atto_27_testo_completo_llm.txt;1;;0;llama3.1:8b;440;180;620;0.0;0.0;0.0;440.0;180.0;620.0;1;2026-06-09 02:35:52
