id_atto;file_name;pdf_path_locale;pdf_link;txt_path_locale;txt_link;testo_llm_path_locale;testo_llm_link;ocr;errore_tecnico;fallback_locale;modello;input_tokens;output_tokens;total_tokens;costo_input;costo_output;costo_totale;avg_input_tokens_per_chunk;avg_output_tokens_per_chunk;avg_total_tokens_per_chunk;num_chunk_llm;timestamp
0011;atto_11.pdf;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Input\atto_11.pdf;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Input/atto_11.pdf;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Output\Golden\Golden128\gemma3_12b_pipeline_B\txt_opendataloader_ocr\atto_11_rapidocr.txt;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Output/Golden/Golden128/gemma3_12b_pipeline_B/txt_opendataloader_ocr/atto_11_rapidocr.txt;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Output\Golden\Golden128\gemma3_12b_pipeline_B\testi_completi_llm\0011_atto_11_testo_completo_llm.txt;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Output/Golden/Golden128/gemma3_12b_pipeline_B/testi_completi_llm/0011_atto_11_testo_completo_llm.txt;1;;0;gemma3:12b;429;159;588;0.0;0.0;0.0;429.0;159.0;588.0;1;2026-06-08 20:30:36
0012;atto_12.pdf;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Input\atto_12.pdf;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Input/atto_12.pdf;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Output\Golden\Golden128\gemma3_12b_pipeline_B\txt_opendataloader_ocr\atto_12_rapidocr.txt;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Output/Golden/Golden128/gemma3_12b_pipeline_B/txt_opendataloader_ocr/atto_12_rapidocr.txt;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Output\Golden\Golden128\gemma3_12b_pipeline_B\testi_completi_llm\0012_atto_12_testo_completo_llm.txt;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Output/Golden/Golden128/gemma3_12b_pipeline_B/testi_completi_llm/0012_atto_12_testo_completo_llm.txt;1;;0;gemma3:12b;403;178;581;0.0;0.0;0.0;403.0;178.0;581.0;1;2026-06-08 20:31:43
0013;atto_13.pdf;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Input\atto_13.pdf;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Input/atto_13.pdf;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Output\Golden\Golden128\gemma3_12b_pipeline_B\txt_opendataloader\atto_13.txt;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Output/Golden/Golden128/gemma3_12b_pipeline_B/txt_opendataloader/atto_13.txt;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Output\Golden\Golden128\gemma3_12b_pipeline_B\testi_completi_llm\0013_atto_13_testo_completo_llm.txt;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Output/Golden/Golden128/gemma3_12b_pipeline_B/testi_completi_llm/0013_atto_13_testo_completo_llm.txt;0;;0;gemma3:12b;377;174;551;0.0;0.0;0.0;377.0;174.0;551.0;1;2026-06-08 20:32:31
0014;atto_14.pdf;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Input\atto_14.pdf;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Input/atto_14.pdf;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Output\Golden\Golden128\gemma3_12b_pipeline_B\txt_opendataloader\atto_14.txt;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Output/Golden/Golden128/gemma3_12b_pipeline_B/txt_opendataloader/atto_14.txt;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Output\Golden\Golden128\gemma3_12b_pipeline_B\testi_completi_llm\0014_atto_14_testo_completo_llm.txt;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Output/Golden/Golden128/gemma3_12b_pipeline_B/testi_completi_llm/0014_atto_14_testo_completo_llm.txt;0;;0;gemma3:12b;367;128;495;0.0;0.0;0.0;367.0;128.0;495.0;1;2026-06-08 20:33:14
0015;atto_15.pdf;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Input\atto_15.pdf;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Input/atto_15.pdf;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Output\Golden\Golden128\gemma3_12b_pipeline_B\txt_opendataloader\atto_15.txt;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Output/Golden/Golden128/gemma3_12b_pipeline_B/txt_opendataloader/atto_15.txt;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Output\Golden\Golden128\gemma3_12b_pipeline_B\testi_completi_llm\0015_atto_15_testo_completo_llm.txt;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Output/Golden/Golden128/gemma3_12b_pipeline_B/testi_completi_llm/0015_atto_15_testo_completo_llm.txt;0;;0;gemma3:12b;384;140;524;0.0;0.0;0.0;384.0;140.0;524.0;1;2026-06-08 20:33:59
0016;atto_16.pdf;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Input\atto_16.pdf;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Input/atto_16.pdf;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Output\Golden\Golden128\gemma3_12b_pipeline_B\txt_opendataloader\atto_16.txt;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Output/Golden/Golden128/gemma3_12b_pipeline_B/txt_opendataloader/atto_16.txt;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Output\Golden\Golden128\gemma3_12b_pipeline_B\testi_completi_llm\0016_atto_16_testo_completo_llm.txt;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Output/Golden/Golden128/gemma3_12b_pipeline_B/testi_completi_llm/0016_atto_16_testo_completo_llm.txt;0;;0;gemma3:12b;368;124;492;0.0;0.0;0.0;368.0;124.0;492.0;1;2026-06-08 20:34:41
0017;atto_17.pdf;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Input\atto_17.pdf;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Input/atto_17.pdf;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Output\Golden\Golden128\gemma3_12b_pipeline_B\txt_opendataloader\atto_17.txt;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Output/Golden/Golden128/gemma3_12b_pipeline_B/txt_opendataloader/atto_17.txt;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Output\Golden\Golden128\gemma3_12b_pipeline_B\testi_completi_llm\0017_atto_17_testo_completo_llm.txt;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Output/Golden/Golden128/gemma3_12b_pipeline_B/testi_completi_llm/0017_atto_17_testo_completo_llm.txt;0;;0;gemma3:12b;389;152;541;0.0;0.0;0.0;389.0;152.0;541.0;1;2026-06-08 20:35:26
0018;atto_18.pdf;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Input\atto_18.pdf;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Input/atto_18.pdf;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Output\Golden\Golden128\gemma3_12b_pipeline_B\txt_opendataloader_ocr\atto_18_head_5_tail_3_pagine_rapidocr.txt;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Output/Golden/Golden128/gemma3_12b_pipeline_B/txt_opendataloader_ocr/atto_18_head_5_tail_3_pagine_rapidocr.txt;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Output\Golden\Golden128\gemma3_12b_pipeline_B\testi_completi_llm\0018_atto_18_testo_completo_llm.txt;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Output/Golden/Golden128/gemma3_12b_pipeline_B/testi_completi_llm/0018_atto_18_testo_completo_llm.txt;1;;0;gemma3:12b;403;176;579;0.0;0.0;0.0;403.0;176.0;579.0;1;2026-06-08 20:36:42
0019;atto_19.pdf;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Input\atto_19.pdf;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Input/atto_19.pdf;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Output\Golden\Golden128\gemma3_12b_pipeline_B\txt_opendataloader_ocr\atto_19_head_5_tail_3_pagine_rapidocr.txt;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Output/Golden/Golden128/gemma3_12b_pipeline_B/txt_opendataloader_ocr/atto_19_head_5_tail_3_pagine_rapidocr.txt;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Output\Golden\Golden128\gemma3_12b_pipeline_B\testi_completi_llm\0019_atto_19_testo_completo_llm.txt;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Output/Golden/Golden128/gemma3_12b_pipeline_B/testi_completi_llm/0019_atto_19_testo_completo_llm.txt;1;;0;gemma3:12b;450;180;630;0.0;0.0;0.0;450.0;180.0;630.0;1;2026-06-08 20:38:08
0020;atto_20.pdf;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Input\atto_20.pdf;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Input/atto_20.pdf;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Output\Golden\Golden128\gemma3_12b_pipeline_B\txt_opendataloader\atto_20.txt;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Output/Golden/Golden128/gemma3_12b_pipeline_B/txt_opendataloader/atto_20.txt;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Output\Golden\Golden128\gemma3_12b_pipeline_B\testi_completi_llm\0020_atto_20_testo_completo_llm.txt;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Output/Golden/Golden128/gemma3_12b_pipeline_B/testi_completi_llm/0020_atto_20_testo_completo_llm.txt;0;;0;gemma3:12b;415;180;595;0.0;0.0;0.0;415.0;180.0;595.0;1;2026-06-08 20:39:05
0021;atto_21.pdf;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Input\atto_21.pdf;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Input/atto_21.pdf;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Output\Golden\Golden128\gemma3_12b_pipeline_B\txt_opendataloader_ocr\atto_21_rapidocr.txt;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Output/Golden/Golden128/gemma3_12b_pipeline_B/txt_opendataloader_ocr/atto_21_rapidocr.txt;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Output\Golden\Golden128\gemma3_12b_pipeline_B\testi_completi_llm\0021_atto_21_testo_completo_llm.txt;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Output/Golden/Golden128/gemma3_12b_pipeline_B/testi_completi_llm/0021_atto_21_testo_completo_llm.txt;1;;0;gemma3:12b;381;134;515;0.0;0.0;0.0;381.0;134.0;515.0;1;2026-06-08 20:40:09
0022;atto_22.pdf;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Input\atto_22.pdf;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Input/atto_22.pdf;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Output\Golden\Golden128\gemma3_12b_pipeline_B\txt_opendataloader_ocr\atto_22_rapidocr.txt;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Output/Golden/Golden128/gemma3_12b_pipeline_B/txt_opendataloader_ocr/atto_22_rapidocr.txt;C:\Users\Ciro\OneDrive - Università di Napoli Federico II\Desktop\Tirocinio\Output\Golden\Golden128\gemma3_12b_pipeline_B\testi_completi_llm\0022_atto_22_testo_completo_llm.txt;file:///C:/Users/Ciro/OneDrive%20-%20Universit%C3%A0%20di%20Napoli%20Federico%20II/Desktop/Tirocinio/Output/Golden/Golden128/gemma3_12b_pipeline_B/testi_completi_llm/0022_atto_22_testo_completo_llm.txt;1;;0;gemma3:12b;362;138;500;0.0;0.0;0.0;362.0;138.0;500.0;1;2026-06-08 20:41:05
