id_atto;file_name;ocr;testo_completo_llm;golden_label
0049;atto_49.pdf;1;COMUNEDI POZZUOLI (CITTA METROPOLITANA DI NAPOLI) REGOLAMENTO DL DISCIPLINA DELLE MODALITA’ DI RICEVIMENTO E PREVISTE DALLA LEGGE 22 DICEMBRE 2017, N. 219. Legge 22 dicembre 2017, n. 219 - Circolare Ministero dell'Interno n. 1/2018 del 08-02-2018 Esaminato ed approvato dalla Commissione Regolamenti e Statuto in data: Sebastiano Gianluca Presidente Caso Antonio Movimento Cinquestelle Cossiga Sandro Per Cambiare Daniele Vincenzo Partito Democratico De Simone Lydia;Regolamento
0050;atto_50.pdf;1;"COMANDOPOLIZIAMUNICIPALEROCCARAINOLA Tel.-081-5118445 vigili@comune.roccarainola.na.it comandovigili.roccarainola@pec.it ORDINANZA N. 48 DEL 30.10.2024 Prot. n. 1476 /P.M. II Responsabile del Servizio di Polizia Municipale VISTO: · l'art. 107 del D.Lgs 18.8.2000 n. 267, che disciplina le funzioni e le responsabilità della dirigenza; · l'art. 109 del D.Lgs 18.8.2000 n";Ordinanza
0056;atto_56.pdf;0;Processo verbale delle deliberazioni del Consiglio Comunale Seduta del 21/05/2026 – delibera n. 31 OGGETTO: AGGIORNAMENTO AL DOCUMENTO UNICO DI PROGRAMMAZIONE (DUP) 2026-2029 L'anno (2026), il mese di Maggio, il giorno ventuno, si è adunato il Consiglio Comunale, in seduta pubblica di prima convocazione, previo avviso scritto notificato in tempo utile ai consiglieri. Presiede il cons. Filippo Rossini - Presidente del Consiglio Comunale. Assiste il Segretario Generale Marco Mordenti. Risultano presenti i Consiglieri: LATTUCA ENZO MONTI FEDERICA BERTI PIERO PARISE DEN;DeliberaConsiglio
0059;atto_59.pdf;1;"COMUNEDI VOLLA Protocollo N.0039483 De! ENTRATA COMUNEDIVOLLA Giuliano di Costanz0 CittaMetropolitanadiNapoli Via AldoMoro,1 DECRETODELSINDACO n.36 del30/12/2025 PERSONALE"". ILSINDACO Premesso che: con Deliberazione di Giunta Comunale n.9 del 25/01/2019, come modificata successivamente, si sono potenziati i poteri della Giunta, n.1 del 9/1/2025, si è proceduto alla rideterminazione della struttura organizzativa dell'Ente; con Verbali di Deliberazione del Commissario Straordinario con";Decreto
0062;atto_62.pdf;1;"Cremona COMUNEDICREMONA il 27 maggio 2022 Valutazione. ILSEGRETARIOGENERALE Enti Locali; richiamato il D.Lgs. 30 marzo 2001, n. 165: ""Norme generali sull'ordinamento del lavoro alle dipendenze delle Amministrazioni pubbliche""; richiamato il D.Lgs. 27 ottobre 2009, n. 150: “Attuazione della legge 4 marzo 2009, n. 15, in materia di ottimizzazione della produttività del lavoro pubblico e di efficienza e trasparenza delle pubbliche amministrazioni”; preso atto dei contenuti del Regolamento sull'Ordinamento Generale degli";Decreto
0064;atto_64.pdf;0;"DECRETO N.16 DEL 25/05/2023 IL SINDACO Premesso che gli EE.LL individuano strumenti valutazione della gestione operativa dell'Ente raggiungimento degli obiettivi fissati; e metodologie adeguate a garantire il controllo interno e la per il buon andamento dell'azione amministrativa ed il rendimento dei dipendenti.";Decreto
0066;atto_66.pdf;0;Comune di Jelsi Provincia di Campobasso DELIBERAZIONE DELLA GIUNTA MUNICIPALE N° 28 OGGETTO: Affidamento in gestione del campetto polifunzionale in località Parco del Cerro. Atto di Indirizzo. L’anno duemilaventisei, addì trenta, del mese di marzo, alle ore 13:30 nella sede comunale, si è riunita la Giunta Municipale convocata nelle forme di legge. Presiede l’adunanza il signor Mauri Egidio nella sua qualità di Sindaco. Mauri Egidio Sindaco P Paolucci Davide Vice Sindaco P Passarelli Andrea Assessore P presenti n. 3 e assenti n. 0 Partecipa il Segretario Dott.;DeliberaGiunta
0068;atto_68.pdf;0;Comune di Jelsi Provincia di Campobasso DELIBERAZIONE DELLA GIUNTA MUNICIPALE N° 19 OGGETTO: Accesso ai fondi stanziati ed erogati dal gestore dei servizi energetici (G.S.E.) - edificio scolastico di Via Generale D'Amico. Approvazione della Diagnosi Energetica. L’anno duemilaventisei, addì venticinque, del mese di febbraio, alle ore 13:30 nella sede comunale, si è riunita la Giunta Municipale convocata nelle forme di legge. Presiede l’adunanza il signor Mauri Egidio Sindaco. Mauri Egidio Sindaco P Paolucci Davide Vice Sindaco P Passarelli Andrea Assessore A presenti n.;DeliberaGiunta
0077;atto_77.pdf;0;CITTÀ DI ISERNIA VERBALE DI DELIBERAZIONE DI CONSIGLIO COMUNALE Numero 30 del 16/04/2026 OGGETTO: RATIFICA DELIBERA DI G.C. N.80 del 31/03/2026 : Variazione urgente al bilancio di Previsione Finanziario 2026/2028, Annualità 2026, con applicazione dell’avanzo presunto vincolato al 2025 (Art. 175, Comma 4 del D.Lgs. n. 267/2000). “Lavori di consolidamento dell’Eremo SS. Cosma e Damiano e della relativa rupe. CUP D;DeliberaConsiglio
0078;atto_78.pdf;0;CITTÀ DI ISERNIA VERBALE DI DELIBERAZIONE DI CONSIGLIO COMUNALE Numero 35 del 16/04/2026 OGGETTO: MOZIONE: Revisione della disciplina sull'origine doganale dei prodotti agricoli e alimentari. Presenti: CASTRATARO PIERO, SARDELLI SERGIO, PAOLINO NICOLINO, BATTISTA SARA. Assenti: OLIVIERI GABRIELE, FABRIZIO RAIMONDO.;DeliberaConsiglio
0079;atto_79.pdf;1;AQA CITTADINELLUTO COMUNEDIALA Provincia di Trento Piazza S.Giovanni 1-38061 ALA (TN) - C.F. 85000870221 www.comune.ala.tn.it pec: comune.ala.tn@legalmail.it SERVIZIO SEGRETERIA AFFARI GENERALI serv.gen@comune.ala.tn.it OGGETTO: Nomina componenti della giunta comunale ILSINDACO Visto il Codice degli Enti locali della Regione autonoma Trentino-AltoAdige approvato con Legge Regionale 3 maggio 2018 n. 2, ess. mm., ed in particolare: l'art.54 (Com;Decreto
0082;atto_82.pdf;0;SETTORE III LAVORI PUBBLICI ORDINANZA N. 82 DEL 25/05/2026 OGGETTO: ISTITUZIONE DEL DIVIETO DI SOSTA CON RIMOZIONE COATTA DEL VEICOLO, SUI PRIMI 25 STALLI A PARCHEGGIO DI VIA ANTONIO GUOLO NEL CAPOLUOGO, IN OCCASIONA DELLA MANIFESTAZIONE “MUSICA E SOLIDARIETA’ SOTTO LE STELLE 2026” – SPOSTAMENTO MERCATO AGRICOLO KM 0 PER MARTEDÌ 2 GIUGNO 2026. IL RESPONSABILE DEL SERVIZIO VISTO il “Piano del Commercio su aree pubbliche” di cui all’art. 2 della L.R. n;Ordinanza
0083;atto_83.pdf;0;SETTORE III LAVORI PUBBLICI ORDINANZA N. 83 DEL 26/05/2026 OGGETTO: ISTITUZIONE TEMPORANEA DEL DIVIETO DI SOSTA, CON RIMOZIONE DEL VEICOLO, IN PIAZZETTA DEI STORTI, NEL CAPOLUOGO, PER IL GIORNO 28.05.2026, DALLA ORE 07:00 ALLE ORE 13:00. IL RESPONSABILE DEL SERVIZIO PREMESSO che il Settore I – Affari Generali, Segreteria, Patrimonio e Risorse Umane di questo Ente ha comunicato che il giorno 28.05.2026 procederà allo scarto e alla successiva;Ordinanza
0089;atto_89.pdf;0;COMUNE DI GHIFFA PROVINCIA DEL VERBANO-CUSIO-OSSOLA REGOLAMENTO COMUNALE DI POLIZIA MORTUARIA (Approvato con delibera C.C. n. 3 del 15.03.2019, integrato con delibera C.C. n. 15 del 27.07.2022) CAPO I DISPOSIZIONI GENERALI ART. 2 – COMPETENZE ART. 3 – RESPONSABILITÀ ART. 4 – SERVIZI GRATUITI E A PAGAMENTO;Regolamento
0090;atto_90.pdf;0;COMUNE DI GHIFFA PROVINCIA DEL VERBANO-CUSIO-OSSOLA REGOLAMENTO COMUNALE SULL’ORDINAMENTO GENERALE DEGLI UFFICI E DEI SERVIZI (Approvato con delibera G.C. n. 103 del 26.11.2019, modificato con delibera G.C. n. 49 del 27.07.2022) CAPO II - Struttura organizzativa TITOLO II ORGANIZZAZIONE - DETERMINAZIONE CAPO I - Procedimento amministrativo TITOLO III - GESTIONE DEL PERSONALE;Regolamento
0093;atto_93.pdf;0;"CITTÀ di SCAFATI PROVINCIA di SALERNO STATUTO COMUNALE Modificato con deliberazione di Consiglio Comunale n. 30 del 29.06.2010 Modificato con deliberazione di Consiglio Comunale n. 106 del 15.12.2021 TITOLO I PRINCIPI FONDAMENTALI E PROGRAMMATICI CAPO I Disposizioni Generali Art. 1 IL COMUNE Il Comune di Scafati è ente locale autonomo nell’ambito dei principi fissati dalle leggi generali della Repubblica e dal presente Statuto; Il Comune rappresenta e cura gli interessi della propria comunità, ne promuove lo sviluppo e garantisce l’effettiva partecipazione di tutti i cittadini/e, singoli o associati, all’organizzazione politica,";Statuto
0094;atto_94.pdf;0;STATUTO del COMUNE di FORLI' CENNI STORICI In applicazione della Legge 8 giugno 1990, n. 142, lo Statuto è stato approvato con deliberazione consiliare n.106/25770 del 13 giugno 1991. Successivamente le norme statutarie sono state adeguata al disposto delle Leggi 25 marzo 1993 n. 81 e 15 ottobre 1993 n. 415, con deliberazione consiliare n. 54/6227 del 6 febbraio 1995.;Statuto
0100;atto_100.pdf;1;COMUNE DI BRUSCIANO PROVINCIA DI NAPOLI STATUTO COMUNALE Adottato dal Consiglio Comunale di Brusciano in data 28.09.01 con atto n. 25 integrato con atto consiliare del 01.12.01, n. 47. Approvato dalla Sezione Provinciale del CO.RE.CO di Napoli. Modificato con atto consiliare del 30.11.2012 Modificato con Delibera di Consiglio Comunale n.27 del 31.07.2013 ART.1 AUTONOMIA STATUTARIA E TERRITORIO 1) Il Comune di Brusciano è Ente autonomo locale con rappresentatività generale, secondo i principi della;Statuto
0101;atto_101.pdf;0;COMUNE DI BOLOGNA Collettivo decentrato integrativo per il personale con contratto scuola per la scuola dell'infanzia e per l’area del diritto allo studio e dell’integrazione scuola territorio Quadriennio normativo 2006-2009 e definizione della parte economica per gli anni scolastici 2007-2008 / 2008-2009. A seguito del parere favorevole, relativo alla compatibilità dei costi con i vincoli di bilancio, espresso dal Consiglio dei Revisori dei Conti in data 26/05/2008 sul testo dell’ipotesi di contratto collettivo decentrato integrativo, sottoscritta in data 23/05/2008 dall’Amministrazione comunale, dalle RSU e dalle;AccordoSindacale
0102;atto_102.pdf;0;COMUNE DI CALVIZZANO (Città Metropolitana di Napoli) REGOLAMENTO PER L’EROGAZIONE DI AIUTI A CARATTERE STRAORDINARIO Approvato con deliberazione del Consiglio comunale in data 12.04.2023 n. 23 Art. 1 – Definizioni Ai fini della presente disciplina valgono le seguenti definizioni: Articolo 2 – Oggetto La presente disciplina definisce i criteri di accesso, di gestione e di erogazione delle forme di sostegno straordinario ed “una tantum” che, nei limiti delle risorse di bilancio annualmente disponibili, il Comune può erogare al fine di ridurre o superare il temporaneo stato di bisogno economico – finanziario in cui persone singole o nuclei familiari possano trovarsi a causa di insufficienza del;Regolamento
0107;atto_107.pdf;0;"ACCORDO SINDACALE EX ART. 4 LEGGE 300/1970 PER INSTALLAZIONE DI UN IMPIANTO DI VIDEOSORVEGLIANZA PREMESSE TUTTO CIÒ PREMESSO le parti, come sopra indicate e autorizzate, convengono e pattuiscono quanto segue: PRINCIPI E PROVVEDIMENTO DEL GARANTE L’impianto di videosorveglianza va impiegato in conformità alle disposizioni di legge, dei provvedimenti del Garante per la protezione dei dati personali, e nel rispetto del principio di tutela della dignità e riservatezza dei lavoratori. In particolare, l'Amministrazione rispetta quanto stabilito dal Garante per la protezione dei dati personali nel ""Provvedimento generale sulla videosorveglianza nell’ambito del rapporto di lavoro"" dell";AccordoSindacale
0108;atto_108.pdf;0;DETERMINAZIONE DIRIGENZIALE N. 586 DEL 25/05/2026 Unità proponente: SETTORE TRANSIZIONE ECOLOGICA ECONOMIA CIRCOLARE DIPARTIMENTO PER LA TRANSIZIONE ECOLOGICA ED ENERGETICA, ECONOMIA CIRCOLARE, BIODIVERSITA' E PAESAGGIO, VALORIZZAZIONE SOSTENIBILE DEL PATRIMONIO PUBBLICO COMUNALE Oggetto: ASSUNZIONE DI IMPEGNO DI SPESA PER UN TOTALE LORDO PARI A EURO 1.456.826,44 PER LA LIQUIDAZIONE FATTURA N. 2026VN00168 DEL 29/04/2026 RELATIVA AL SEC;Determina
0110;atto_110.pdf;0;"Unità proponente: UFFICIO RICOSTRUZIONE DEGLI EDIFICI PRIVATI 7 DIPARTIMENTO PER LA VALORIZZAZIONE DELLA RIGENERAZIONE IDENTITARIA URBANA, RURALE, PRODUTTIVA E DELLE INFRASTRUTTURE SOSTENIBILI Oggetto: ORDINANZA SINDACALE DI AGIBILITÀ A SEGUITO DEI LAVORI DEFINITIVI DI RIPARAZIONE DELL’UNITA’ STRUTTURALE CON ESITO B SITA IN SPOLETO, VIA GIUSTOLO N. 15 - F. 164 P. 1366 REVOCA ORDINANZA SINDACALE N. 216 DEL 20/02/2017; I L S I N D A C O PREMESSO CHE:";Ordinanza
0118;atto_118.pdf;1;Citta di Ciampino STATUTO COMUNALE Approvato con atto di C.C.n.9 del21.01.2000 Successivamentemodificatoconiseguentiatti: C.C.n.14del16.02.2000 C.C. n.43 del 16.07.2001 C.C.n.52 del 20.07.2001 C.C.n.45del28.03.2006 C.C. n.86 del 12.10.2006 C.C.n.41 del 05.06.2008 C.C.;Statuto
0121;atto_121.pdf;1;COMUNE DI SEUI PROVINCIA SUD SARDEGNA ACCORDO DEFINITIVO CONTRATTUZIONE DECENTRATA INTEGRAZIONALE AZIENDALE PARTE ECONOMICA ANNO 2021 Il giorno 22 del mese di dicembre alle ore 16,00 presso il Comune di Seui, si sono riunite la parte pubblica in presenza e la parte sindacale in videoconferenza. Parte Pubblica: Alessandro Gioffre (Preside) Tiziana Podda (Componente) Parte sindacale: C.G.I.L.: Eugenio Meloni C.I.S.L.: U.I.L.: C.S.A.: R.S.U.: Riccardo Sulis;AccordoSindacale
0125;atto_125.pdf;0;COMUNE DI MACERATA CAMPANIA Provincia di Caserta Via Umberto I, 47-81047 VERBALE DI DELIBERAZIONE DEL CONSIGLIO COMUNALE N. 8 DEL 31-03-2026 OGGETTO: INTERROGAZIONE CON RISPOSTA ORALE ACQUISITA AL PROTOCOLLO COMUNALE CON ATTO N. 3045 DEL 13 MARZO 2026. L'anno duemilaventisei il giorno trentuno del mese di marzo alle ore 19:30, nella sala delle adunanze consiliari, si è riunito il Consiglio Comunale in seduta Pubblica, in sessione Ordinaria, in Prima convocazione. Presiede la seduta CARMELA NAT;DeliberaConsiglio
