id_atto;file_name;pdf_path_locale;pdf_link;txt_path_locale;txt_link;testo_llm_path_locale;testo_llm_link;ocr;errore_tecnico;fallback_locale;modello;input_tokens;output_tokens;total_tokens;costo_input;costo_output;costo_totale;avg_input_tokens_per_chunk;avg_output_tokens_per_chunk;avg_total_tokens_per_chunk;num_chunk_llm;timestamp
0011;atto_11.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_11.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_11.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\txt_opendataloader_ocr\atto_11_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/txt_opendataloader_ocr/atto_11_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\testi_completi_llm\0011_atto_11_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/testi_completi_llm/0011_atto_11_testo_completo_llm.txt;1;;0;llama3.1:8b;768;336;1104;0.0;0.0;0.0;768.0;336.0;1104.0;1;2026-06-08 23:19:28
0012;atto_12.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_12.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_12.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\txt_opendataloader_ocr\atto_12_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/txt_opendataloader_ocr/atto_12_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\testi_completi_llm\0012_atto_12_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/testi_completi_llm/0012_atto_12_testo_completo_llm.txt;1;;0;llama3.1:8b;769;333;1102;0.0;0.0;0.0;769.0;333.0;1102.0;1;2026-06-08 23:20:47
0013;atto_13.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_13.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_13.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\txt_opendataloader\atto_13.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/txt_opendataloader/atto_13.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\testi_completi_llm\0013_atto_13_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/testi_completi_llm/0013_atto_13_testo_completo_llm.txt;0;;0;llama3.1:8b;719;274;993;0.0;0.0;0.0;719.0;274.0;993.0;1;2026-06-08 23:21:34
0014;atto_14.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_14.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_14.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\txt_opendataloader\atto_14.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/txt_opendataloader/atto_14.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\testi_completi_llm\0014_atto_14_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/testi_completi_llm/0014_atto_14_testo_completo_llm.txt;0;;0;llama3.1:8b;719;255;974;0.0;0.0;0.0;719.0;255.0;974.0;1;2026-06-08 23:22:18
0015;atto_15.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_15.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_15.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\txt_opendataloader\atto_15.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/txt_opendataloader/atto_15.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\testi_completi_llm\0015_atto_15_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/testi_completi_llm/0015_atto_15_testo_completo_llm.txt;0;;0;llama3.1:8b;747;233;980;0.0;0.0;0.0;747.0;233.0;980.0;1;2026-06-08 23:23:00
0016;atto_16.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_16.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_16.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\txt_opendataloader\atto_16.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/txt_opendataloader/atto_16.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\testi_completi_llm\0016_atto_16_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/testi_completi_llm/0016_atto_16_testo_completo_llm.txt;0;;0;llama3.1:8b;729;238;967;0.0;0.0;0.0;729.0;238.0;967.0;1;2026-06-08 23:23:41
0017;atto_17.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_17.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_17.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\txt_opendataloader\atto_17.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/txt_opendataloader/atto_17.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\testi_completi_llm\0017_atto_17_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/testi_completi_llm/0017_atto_17_testo_completo_llm.txt;0;;0;llama3.1:8b;750;278;1028;0.0;0.0;0.0;750.0;278.0;1028.0;1;2026-06-08 23:24:29
0018;atto_18.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_18.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_18.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\txt_opendataloader_ocr\atto_18_head_7_tail_7_pagine_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/txt_opendataloader_ocr/atto_18_head_7_tail_7_pagine_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\testi_completi_llm\0018_atto_18_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/testi_completi_llm/0018_atto_18_testo_completo_llm.txt;1;;0;llama3.1:8b;776;343;1119;0.0;0.0;0.0;776.0;343.0;1119.0;1;2026-06-08 23:26:36
0019;atto_19.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_19.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_19.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\txt_opendataloader\atto_19_head_7_tail_7_pagine.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/txt_opendataloader/atto_19_head_7_tail_7_pagine.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\testi_completi_llm\0019_atto_19_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/testi_completi_llm/0019_atto_19_testo_completo_llm.txt;0;;0;llama3.1:8b;760;224;984;0.0;0.0;0.0;760.0;224.0;984.0;1;2026-06-08 23:27:17
0020;atto_20.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_20.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_20.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\txt_opendataloader\atto_20.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/txt_opendataloader/atto_20.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\testi_completi_llm\0020_atto_20_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/testi_completi_llm/0020_atto_20_testo_completo_llm.txt;0;;0;llama3.1:8b;783;341;1124;0.0;0.0;0.0;783.0;341.0;1124.0;1;2026-06-08 23:28:22
0021;atto_21.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_21.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_21.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\txt_opendataloader_ocr\atto_21_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/txt_opendataloader_ocr/atto_21_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\testi_completi_llm\0021_atto_21_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/testi_completi_llm/0021_atto_21_testo_completo_llm.txt;1;;0;llama3.1:8b;735;264;999;0.0;0.0;0.0;735.0;264.0;999.0;1;2026-06-08 23:38:51
0022;atto_22.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_22.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_22.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\txt_opendataloader_ocr\atto_22_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/txt_opendataloader_ocr/atto_22_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\testi_completi_llm\0022_atto_22_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/testi_completi_llm/0022_atto_22_testo_completo_llm.txt;1;;0;llama3.1:8b;728;266;994;0.0;0.0;0.0;728.0;266.0;994.0;1;2026-06-08 23:39:45
0023;atto_23.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_23.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_23.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\txt_opendataloader_ocr\atto_23_head_7_tail_7_pagine_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/txt_opendataloader_ocr/atto_23_head_7_tail_7_pagine_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\testi_completi_llm\0023_atto_23_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/testi_completi_llm/0023_atto_23_testo_completo_llm.txt;1;;0;llama3.1:8b;746;232;978;0.0;0.0;0.0;746.0;232.0;978.0;1;2026-06-08 23:41:18
0024;atto_24.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_24.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_24.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\txt_opendataloader\atto_24_head_7_tail_7_pagine.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/txt_opendataloader/atto_24_head_7_tail_7_pagine.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\testi_completi_llm\0024_atto_24_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/testi_completi_llm/0024_atto_24_testo_completo_llm.txt;0;;0;llama3.1:8b;648;225;873;0.0;0.0;0.0;648.0;225.0;873.0;1;2026-06-08 23:41:55
0025;atto_25.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_25.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_25.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\txt_opendataloader\atto_25_head_7_tail_7_pagine.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/txt_opendataloader/atto_25_head_7_tail_7_pagine.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\testi_completi_llm\0025_atto_25_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/testi_completi_llm/0025_atto_25_testo_completo_llm.txt;0;;0;llama3.1:8b;806;350;1156;0.0;0.0;0.0;806.0;350.0;1156.0;1;2026-06-08 23:43:03
0026;atto_26.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_26.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_26.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\txt_opendataloader\atto_26.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/txt_opendataloader/atto_26.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\testi_completi_llm\0026_atto_26_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/testi_completi_llm/0026_atto_26_testo_completo_llm.txt;0;;0;llama3.1:8b;744;284;1028;0.0;0.0;0.0;744.0;284.0;1028.0;1;2026-06-08 23:43:53
0027;atto_27.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_27.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_27.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\txt_opendataloader_ocr\atto_27_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/txt_opendataloader_ocr/atto_27_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\llama3_1_8b_pipeline_A\testi_completi_llm\0027_atto_27_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/llama3_1_8b_pipeline_A/testi_completi_llm/0027_atto_27_testo_completo_llm.txt;1;;0;llama3.1:8b;771;350;1121;0.0;0.0;0.0;771.0;350.0;1121.0;1;2026-06-08 23:45:13
